price,bedrooms,beds,cleaning_fee,guests_included,maximum_nights,minimum_nights,property_type,room_type,review_scores,street,country,country_code,availability_30,availability_60,availability_90,availability_365,latitude,longitude
298,1,2,0,1,1125,1,Apartment,Private room,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.96446053,-43.17681268
39,1,2,20,2,28,2,Apartment,Entire home/apt,96,"Porto, Porto, Portugal",Portugal,PT,25,55,85,175,41.16098,-8.6022
179,1,3,0,1,24,1,Apartment,Private room,0,"Fatih, İstanbul, Turkey",Turkey,TR,29,59,89,364,41.00429,28.96902
100,1,1,25,1,1125,4,Apartment,Private room,100,"North Bondi, NSW, Australia",Australia,AU,0,0,0,0,-33.88969,151.28483
85,2,7,0,3,60,3,Apartment,Entire home/apt,93,"Porto, Porto District, Portugal",Portugal,PT,29,56,82,247,41.15633,-8.60756
38,1,2,45,1,90,15,Apartment,Private room,93,"Bronx, NY, United States",United States,US,30,60,90,90,40.83796,-73.9016
63,1,2,0,1,600,60,Apartment,Private room,80,"Kadıköy, İstanbul, Turkey",Turkey,TR,30,60,90,365,40.99062,29.0266
40,1,1,10,1,1125,3,Apartment,Private room,96,"Brooklyn, NY, United States",United States,US,18,31,52,52,40.69494,-73.91298
89,2,2,60,2,1125,4,Apartment,Entire home/apt,93,"Montréal, QC, Canada",Canada,CA,21,41,53,53,45.55174,-73.649
109,1,1,100,1,60,2,Aparthotel,Private room,97,"Honolulu, HI, United States",United States,US,8,26,50,320,21.28583,-157.83321
135,3,4,35,6,180,2,Apartment,Entire home/apt,97,"Gulpilhares, Porto, Portugal",Portugal,PT,30,60,90,365,41.08439,-8.65416
200,3,3,100,1,150,3,Apartment,Entire home/apt,96,"Barcelona, Catalunya, Spain",Spain,ES,4,12,28,179,41.39002,2.16589
369,2,8,0,8,20,4,Apartment,Entire home/apt,90,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,21,51,81,356,-22.98203186,-43.1939846
110,1,1,85,1,8,2,House,Private room,100,"New York, NY, United States",United States,US,0,0,0,0,40.80677,-73.94625
40,1,1,25,1,1125,1,Apartment,Private room,95,"Queens, NY, United States",United States,US,5,32,62,152,40.75533,-73.87804
369,1,1,180,2,31,2,Apartment,Shared room,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.28857,114.20927
38,2,2,100,3,1125,32,Apartment,Entire home/apt,100,"Barcelona, Catalunya, Spain",Spain,ES,0,9,39,314,41.37787,2.19006
90,1,1,50,1,1125,2,Apartment,Private room,92,"Brooklyn, NY, United States",United States,US,0,0,0,0,40.71354,-73.95095
528,2,3,208,1,1124,4,Condominium,Entire home/apt,100,"Honolulu, HI, United States",United States,US,4,17,30,234,21.28506,-157.83915
76,1,2,100,1,200,32,Serviced apartment,Entire home/apt,100,"Barcelona, Catalonia, Spain",Spain,ES,28,58,88,363,41.38189,2.18198
29,1,1,15,1,90,1,Apartment,Private room,80,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,0,41.3918,2.18951
55,1,2,35,2,1125,2,Apartment,Entire home/apt,90,"Santa Maria de Avioso, Porto, Portugal",Portugal,PT,10,40,70,300,41.26027,-8.61602
81,1,1,20,1,1125,1,Apartment,Private room,100,"Montréal, Québec, Canada",Canada,CA,29,59,89,364,45.45702,-73.57064
330,2,2,250,1,1125,30,Apartment,Entire home/apt,100,"New York, NY, United States",United States,US,30,60,90,365,40.79377,-73.96586
32,1,1,15,1,1125,1,Apartment,Private room,95,"Montréal, Québec, Canada",Canada,CA,0,0,0,202,45.51725,-73.5571
140,1,1,45,2,30,1,Apartment,Entire home/apt,93,"New York, NY, United States",United States,US,15,35,64,154,40.80758,-73.93702
157,1,2,100,4,30,3,Apartment,Entire home/apt,92,"Rio de Janeiro, RJ, Brazil",Brazil,BR,6,27,57,57,-22.97831463,-43.22308649
75,2,2,50,2,120,7,Loft,Entire home/apt,0,"Montréal, QC, Canada",Canada,CA,0,0,0,0,45.53347,-73.57646
65,1,1,50,1,20,3,Apartment,Private room,0,"Brooklyn, NY, United States",United States,US,0,0,0,0,40.696,-73.92964
749,1,1,0,1,1125,1,Apartment,Private room,0,"Şişli, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.07197,29
20,1,1,10,1,1125,1,Apartment,Private room,83,"Barcelona, a tres cuadras de La Sagrada Flia., Spain",Spain,ES,0,0,0,0,41.40208,2.1823
70,1,1,50,1,29,2,Loft,Private room,97,"Brooklyn, NY, United States",United States,US,7,25,54,54,40.70087,-73.92351
798,1,2,0,1,1125,1,Apartment,Private room,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.949641,-43.19207316
24,1,1,0,1,7,2,Apartment,Private room,99,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,66,41.38667,2.18177
40,1,1,20,2,1125,2,Apartment,Entire home/apt,97,"Porto, Porto, Portugal",Portugal,PT,26,46,62,330,41.1453,-8.60858
275,4,6,0,1,1125,4,House,Entire home/apt,100,"Staten Island, NY, United States",United States,US,3,17,32,106,40.59116,-74.08174
80,3,3,0,1,30,3,Cottage,Entire home/apt,95,"Vale de Cambra, Aveiro District, Portugal",Portugal,PT,30,60,90,336,40.86455,-8.3692
125,2,2,20,1,1125,3,Loft,Entire home/apt,98,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.51406,-73.563
40,1,1,5,1,14,1,Apartment,Private room,93,"New York, NY, United States",United States,US,21,46,76,76,40.79281,-73.93955
64,1,1,0,1,14,2,Apartment,Entire home/apt,97,"Montréal, Québec, Canada",Canada,CA,0,0,0,220,45.54477,-73.59448
295,1,1,0,1,1125,1,Apartment,Private room,0,"Şişli, İstanbul, Turkey",Turkey,TR,28,58,88,363,41.06931,28.99425
114,2,2,115,1,1125,3,Apartment,Entire home/apt,95,"Montréal, Québec, Canada",Canada,CA,0,11,41,131,45.50835,-73.57004
98,1,1,0,1,15,2,Apartment,Private room,100,"New York, NY, United States",United States,US,28,58,88,88,40.74615,-73.91704
50,1,1,20,1,10,1,Apartment,Private room,82,"Barcelona, Catalunya, Spain",Spain,ES,20,44,74,74,41.3767,2.15988
184,2,2,256,1,1125,1,Villa,Entire home/apt,0,"Puako, HI, United States",United States,US,1,12,19,146,19.91589,-155.87972
250,2,3,100,2,1125,2,Apartment,Entire home/apt,100,"Rio de Janeiro, RJ, Brazil",Brazil,BR,18,45,75,344,-22.96644662,-43.3870663
201,1,1,0,1,1125,2,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.96894327,-43.18832055
75,2,1,0,1,1125,1,Apartment,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.84371296,-43.31241696
261,2,3,250,4,1000,3,Apartment,Entire home/apt,90,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,11,41,71,310,-22.98582168,-43.19096675
179,1,1,140,2,1125,2,Apartment,Entire home/apt,95,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,1,10,30,91,-22.9710323,-43.18708515
261,1,3,150,1,1125,3,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,23,53,83,358,-22.97626729,-43.19298565
75,1,1,0,1,1125,1,Apartment,Private room,96,"Brooklyn, NY, United States",United States,US,0,5,34,34,40.68891,-73.92084
9,1,1,0,1,270,30,Apartment,Private room,100,"Valbom, Porto, Portugal",Portugal,PT,0,0,26,301,41.14586,-8.557
329,3,4,300,6,1125,4,House,Entire home/apt,96,"Kailua-Kona, HI, United States",United States,US,10,26,49,262,19.70353,-155.97224
148,1,1,0,1,1125,1,House,Private room,0,"Sancaktepe, İstanbul, Turkey",Turkey,TR,28,58,88,363,41.00363,29.19203
299,2,2,80,1,1125,2,Apartment,Entire home/apt,82,"New York, NY, United States",United States,US,29,59,88,88,40.7245,-73.99419
74,1,3,0,1,1125,2,Apartment,Private room,96,"Istanbul, Istanbul Province, Turkey",Turkey,TR,30,60,90,350,41.06038,28.91629
89,1,1,0,2,1124,3,Apartment,Entire home/apt,99,"Porto, Porto District, Portugal",Portugal,PT,14,32,53,309,41.14425,-8.61834
500,2,3,0,1,15,5,House,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,27,57,87,362,-22.99044517,-43.55162493
33,1,1,15,1,1125,3,House,Private room,95,"Brooklyn, NY, United States",United States,US,10,19,32,299,40.67539,-73.89039
400,1,1,0,1,1125,4,Apartment,Private room,0,"Queens, NY, United States",United States,US,30,60,90,365,40.70052,-73.75184
125,1,1,0,1,1125,1,Apartment,Private room,80,"New York, NY, United States",United States,US,30,54,83,358,40.71862,-73.99154
125,1,4,35,4,25,2,Apartment,Entire home/apt,91,"Staten Island, NY, United States",United States,US,28,55,83,226,40.63333,-74.11311
100,3,4,90,2,1125,3,Apartment,Entire home/apt,96,"Barcelona, Catalonia, Spain",Spain,ES,23,44,68,343,41.41089,2.17648
390,3,3,110,1,1125,2,Apartment,Entire home/apt,97,"Tamarama, NSW, Australia",Australia,AU,28,56,56,295,-33.90304,151.26412
300,3,4,0,1,1125,3,Loft,Entire home/apt,88,"New York, NY, United States",United States,US,0,0,4,4,40.73815,-73.98443
130,1,1,0,3,1124,2,Apartment,Entire home/apt,92,"Barcelona, Catalonia, Spain",Spain,ES,5,8,11,237,41.38977,2.17532
42,2,4,0,2,1125,2,Apartment,Entire home/apt,98,"Porto, Porto District, Portugal",Portugal,PT,30,60,90,361,41.16033,-8.60207
590,3,4,295,6,1125,3,House,Entire home/apt,97,"Kahuku, HI, United States",United States,US,12,42,64,333,21.69442,-158.0201
75,2,2,15,2,30,2,Apartment,Entire home/apt,93,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.52707,-73.59285
250,1,1,0,1,1125,7,Apartment,Private room,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,29,59,89,364,-22.97038705,-43.41843647
50,3,3,0,1,1125,5,Villa,Entire home/apt,0,"Moreira, Porto, Portugal",Portugal,PT,29,59,89,364,41.23035,-8.66031
259,2,2,308,4,60,3,Condominium,Entire home/apt,89,"Koloa, HI, United States",United States,US,4,18,41,288,21.8732,-159.45065
50,1,1,0,1,1125,1,Townhouse,Private room,93,"Queens, NY, United States",United States,US,30,60,90,90,40.7459,-73.83298
90,1,1,99,1,1125,1,Apartment,Entire home/apt,98,"New York, NY, United States",United States,US,1,4,30,231,40.75005,-73.99898
145,2,2,60,4,30,4,Apartment,Entire home/apt,87,"Brooklyn, NY, United States",United States,US,0,0,0,0,40.67838,-73.95549
322,1,1,0,1,1125,2,Apartment,Private room,88,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,5,13,30,305,22.27757,114.17694
171,1,1,125,2,1125,3,Apartment,Entire home/apt,70,"Darlinghurst, NSW, Australia",Australia,AU,0,12,42,133,-33.87552,151.21345
180,1,1,60,1,19,7,Apartment,Entire home/apt,100,"New York, NY, United States",United States,US,0,0,0,0,40.79501,-73.97132
85,1,2,30,2,30,1,Apartment,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,23,35,48,103,45.55157,-73.55208
1055,3,6,0,1,1125,1,Apartment,Entire home/apt,0,"Istanbul, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.02525,28.58381
500,2,2,0,1,7,5,Condominium,Entire home/apt,100,"Lahaina, HI, United States",United States,US,0,0,0,0,20.91573,-156.69406
249,1,1,100,1,1125,2,Loft,Entire home/apt,100,"Brooklyn, NY, United States",United States,US,0,0,9,38,40.71865,-73.96392
689,7,8,650,4,1125,2,House,Entire home/apt,96,"Avalon Beach, NSW, Australia",Australia,AU,22,34,54,306,-33.62564,151.31642
199,2,2,150,2,13,3,Guest suite,Entire home/apt,98,"Haleiwa, HI, United States",United States,US,4,11,27,234,21.64361,-158.06438
50,1,1,0,2,1125,2,Apartment,Entire home/apt,87,"Porto, Porto, Portugal",Portugal,PT,14,44,74,349,41.15129,-8.62077
131,1,1,110,1,99,5,Apartment,Entire home/apt,94,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,14,35,65,340,-22.9577382,-43.18471788
312,2,3,99,1,1125,2,House,Entire home/apt,96,"Princeville, HI, United States",United States,US,18,48,78,353,22.22342,-159.48204
100,1,1,0,1,14,2,Apartment,Entire home/apt,96,"Brooklyn, NY, United States",United States,US,6,27,57,315,40.63241,-73.89367
218,3,4,65,6,1125,2,Apartment,Entire home/apt,86,"Brooklyn, NY, United States",United States,US,14,21,36,253,40.67124,-73.98625
250,3,4,199,5,120,2,Apartment,Entire home/apt,88,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.97253766,-43.38310673
399,3,4,220,6,1125,4,Apartment,Entire home/apt,95,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,2,10,12,250,-22.96461783,-43.17875081
94,2,3,105,4,1124,2,Apartment,Entire home/apt,94,"Montreal, QC, Canada",Canada,CA,11,21,49,106,45.52006,-73.55553
116,1,1,74,1,365,1,Apartment,Private room,98,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,8,15,45,302,-22.98521722,-43.20070227
142,1,1,75,2,1125,3,Guest suite,Entire home/apt,98,"Kailua, HI, United States",United States,US,0,6,8,229,21.4094,-157.74532
25,1,1,0,1,365,28,Apartment,Private room,100,"Montréal, Québec, Canada",Canada,CA,0,0,0,272,45.52621,-73.5571
50,1,2,15,2,1125,2,Loft,Entire home/apt,93,"Porto, Porto, Portugal",Portugal,PT,0,28,46,284,41.15314,-8.61054
150,1,2,100,1,1125,4,Apartment,Entire home/apt,98,"Kahuku, HI, United States",United States,US,2,4,13,61,21.69891,-157.99459
463,2,2,0,1,1125,3,Condominium,Entire home/apt,0,"Lahaina, HI, United States",United States,US,5,13,41,242,20.99393,-156.66815
950,1,1,0,1,1125,3,Apartment,Entire home/apt,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.2853,114.14609
276,1,2,150,2,90,2,Loft,Entire home/apt,98,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,1,7,30,113,-23.01572465,-43.30223275
115,1,1,50,1,1125,1,Loft,Private room,96,"Brooklyn, NY, United States",United States,US,2,32,62,337,40.71424,-73.9664
310,3,4,200,1,1125,1,Townhouse,Entire home/apt,94,"Lahaina, HI, United States",United States,US,3,22,49,303,20.93332,-156.68654
265,3,4,220,1,1125,3,House,Entire home/apt,90,"Hauula, HI, United States",United States,US,2,4,4,212,21.61791,-157.91443
1201,1,1,0,2,365,1,Apartment,Entire home/apt,94,"Hong Kong Island, Hong Kong Island, Hong Kong",Hong Kong,HK,30,60,90,365,22.28586,114.14311
25,1,1,5,1,7,2,Guest suite,Private room,98,"Porto, Porto, Portugal",Portugal,PT,12,35,52,291,41.14858,-8.66899
195,1,2,55,2,1125,3,Serviced apartment,Entire home/apt,88,"Barcelona, Catalunya, Spain",Spain,ES,21,51,76,254,41.39367,2.14969
190,1,1,105,1,7,2,Apartment,Entire home/apt,100,"Istanbul, Istanbul, Turkey",Turkey,TR,26,56,86,361,41.0314,28.98158
30,1,1,10,1,1125,2,Apartment,Entire home/apt,88,"Porto, Porto, Portugal",Portugal,PT,17,43,53,209,41.17034,-8.61182
150,3,5,80,4,1125,3,Apartment,Entire home/apt,98,"Barcelona, Catalunya, Spain",Spain,ES,2,7,9,217,41.37998,2.17518
60,1,1,0,1,90,1,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.54144,-73.58808
459,3,2,0,1,365,30,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,23,53,83,83,-22.9340899,-43.17678207
67,1,2,50,1,1125,2,Apartment,Private room,97,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,11,15,26,301,-22.94885892,-43.18574484
151,1,1,50,1,1125,3,Apartment,Entire home/apt,96,"Surry Hills, NSW, Australia",Australia,AU,0,0,0,0,-33.88515,151.21088
179,1,1,150,1,15,2,Apartment,Entire home/apt,97,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,21,51,81,171,-22.92783329,-43.1726065
125,1,2,75,2,1125,3,Tiny house,Entire home/apt,86,"Kaaawa, HI, United States",United States,US,25,55,85,354,21.55359,-157.85218
18,1,1,5,1,60,2,Apartment,Private room,93,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,65,41.40975,2.17505
201,2,3,150,4,1125,2,Apartment,Entire home/apt,98,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,10,24,54,130,-22.96429123,-43.17891807
32,1,1,15,1,1125,2,Apartment,Private room,87,"Barcelona, Catalunya, Spain",Spain,ES,19,24,54,326,41.39785,2.17228
44,1,1,25,1,1125,2,Apartment,Private room,97,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.5369,-73.58217
40,1,1,50,1,1125,3,Apartment,Private room,60,"Bronx, NY, United States",United States,US,29,59,89,179,40.86533,-73.89713
573,1,1,120,1,350,14,Apartment,Entire home/apt,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,4,4,4,172,22.28855,114.14315
38,2,2,90,1,1125,32,Apartment,Entire home/apt,100,"Barcelona, Catalunya, Spain",Spain,ES,3,3,3,237,41.3815,2.18864
100,1,1,30,1,1125,1,Apartment,Private room,0,"Başakşehir, İstanbul, Turkey",Turkey,TR,29,59,89,364,41.09937,28.80001
142,1,1,0,1,60,2,Guesthouse,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,3,3,3,3,-22.98045772,-43.23561956
200,1,1,50,2,20,3,Apartment,Entire home/apt,97,"New York, NY, United States",United States,US,3,8,15,83,40.76338,-73.99552
130,1,1,100,2,14,2,Guest suite,Entire home/apt,99,"Waialua, HI, United States",United States,US,0,2,16,75,21.57958,-158.17481
31,1,2,0,1,1125,1,House,Private room,84,"Barcelona, Catalunya, Spain",Spain,ES,3,3,3,6,41.42255,2.15739
596,1,1,0,1,1125,1,Apartment,Private room,0,"Beşiktaş, İstanbul, Turkey",Turkey,TR,29,59,89,179,41.05115,29.01933
35,1,2,5,1,1125,1,Boat,Private room,82,"Barcelona , Catalunya, Spain",Spain,ES,30,60,84,359,41.41004,2.22733
60,1,2,0,1,1125,3,Apartment,Private room,89,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,4,33,63,175,-22.96562329,-43.18364484
62,3,6,50,1,1125,32,Apartment,Entire home/apt,80,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,66,41.4025,2.14984
55,1,1,50,1,1125,30,Apartment,Private room,100,"Brooklyn, NY, United States",United States,US,0,0,0,78,40.71871,-73.96234
22,2,2,0,2,10,2,Loft,Private room,99,"Santo Tirso, Porto, Portugal",Portugal,PT,25,55,85,360,41.33714,-8.477
250,3,5,250,2,89,7,Apartment,Entire home/apt,80,"Rio de Janeiro, RJ, Brazil",Brazil,BR,0,0,0,0,-22.91397734,-43.18800413
100,1,1,0,1,1125,2,Apartment,Entire home/apt,96,"Espinho, Aveiro, Portugal",Portugal,PT,29,59,89,334,41.00943,-8.64026
200,2,2,200,2,1125,5,House,Entire home/apt,97,"Waialua, HI, United States",United States,US,6,13,13,169,21.58147,-158.14192
101,2,5,165,2,190,2,Apartment,Entire home/apt,99,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,2,2,2,54,-22.97019453,-43.18519607
801,2,1,170,1,1125,1,Apartment,Entire home/apt,90,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,1,11,41,41,22.28458,114.15013
170,2,3,85,4,365,2,Apartment,Entire home/apt,97,"Brooklyn, NY, United States",United States,US,12,21,25,71,40.70778,-73.94884
88,1,3,150,2,90,3,Apartment,Entire home/apt,77,"Honolulu, HI, United States",United States,US,0,0,0,0,21.27982,-157.82313
85,3,4,40,4,31,3,Apartment,Entire home/apt,96,"Barcelona, Cataluña, Catalonia, Spain",Spain,ES,5,13,29,270,41.40625,2.19013
58,2,2,50,2,120,3,Apartment,Entire home/apt,98,"Montréal, Québec, Canada",Canada,CA,8,10,21,82,45.45145,-73.57098
130,1,2,80,1,26,6,Apartment,Private room,99,"New York, NY, United States",United States,US,15,20,23,23,40.73523,-74.00255
298,1,4,100,2,1125,3,Apartment,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,20,50,80,355,-23.01103824,-43.32853022
228,2,3,225,3,15,6,Townhouse,Entire home/apt,100,"Waimea, HI, United States",United States,US,8,20,40,101,19.94625,-155.85528
1374,1,1,196,1,1125,6,Apartment,Private room,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.23514,114.2265
55,1,1,35,1,31,3,Apartment,Private room,94,"New York, NY, United States",United States,US,30,60,90,365,40.81156,-73.94571
71,1,2,80,1,1125,1,Apartment,Private room,98,"New York, NY, United States",United States,US,30,60,90,179,40.81036,-73.94504
100,1,1,50,2,21,2,House,Private room,99,"Honolulu, HI, United States",United States,US,4,8,16,227,21.29329,-157.78624
23,1,1,12,1,15,1,Apartment,Private room,98,"Barcelona, Catalunya, Spain",Spain,ES,19,49,74,74,41.37419,2.12841
350,3,3,0,1,1125,3,House,Entire home/apt,80,"Surry Hills, NSW, Australia",Australia,AU,0,0,0,0,-33.88424,151.2154
138,1,1,0,1,20,2,Apartment,Private room,95,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,24,54,84,359,-22.98223425,-43.19853374
110,1,1,140,1,30,5,Apartment,Entire home/apt,100,"Wailuku, HI, United States",United States,US,0,0,4,170,20.79562,-156.50624
115,2,3,200,4,90,7,Apartment,Entire home/apt,87,"Outremont, QC, Canada",Canada,CA,23,53,83,358,45.51719,-73.61799
85,1,1,70,1,730,3,Condominium,Entire home/apt,90,"Princeville, HI, United States",United States,US,2,9,19,129,22.22274,-159.47746
305,2,2,99,1,7,4,Condominium,Entire home/apt,0,"New York, NY, United States",United States,US,30,60,90,179,40.76382,-73.98007
115,1,1,0,2,14,2,Guesthouse,Entire home/apt,100,"Hawi, HI, United States",United States,US,27,57,87,360,20.21631,-155.83072
50,1,1,49,2,1125,1,Apartment,Entire home/apt,91,"Montréal, Québec, Canada",Canada,CA,21,51,77,77,45.4971,-73.58133
18,1,1,15,1,1125,1,Apartment,Private room,95,"Barcelona, Catalunya, Spain",Spain,ES,19,41,71,161,41.37391,2.1633
99,3,4,175,2,1125,2,House,Entire home/apt,95,"Waialua, HI, United States",United States,US,6,34,59,321,21.56933,-158.111
450,4,5,350,1,1125,3,House,Entire home/apt,100,"Pepeekeo, HI, United States",United States,US,15,39,62,233,19.86134,-155.09392
143,1,1,200,2,90,3,Condominium,Entire home/apt,100,"Koloa, HI, United States",United States,US,2,12,28,262,21.87529,-159.44913
997,2,3,500,5,1124,30,Apartment,Entire home/apt,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,6,183,22.28933,114.19362
172,1,1,150,2,1125,4,Loft,Entire home/apt,94,"Rio, Rio de Janeiro, Brazil",Brazil,BR,2,19,49,324,-22.9750886,-43.18774737
81,1,1,20,1,5,2,Apartment,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.48849,-73.6053
429,2,5,95,5,1125,3,Apartment,Entire home/apt,89,"New York, NY, United States",United States,US,12,25,46,291,40.73806,-73.98087
43,1,1,0,1,25,2,Apartment,Private room,96,"Randwick, NSW, Australia",Australia,AU,0,27,44,219,-33.91446,151.24591
80,2,2,100,1,1125,1,Apartment,Entire home/apt,95,"Honolulu, HI, United States",United States,US,6,11,18,228,21.27906,-157.82213
15,1,1,0,1,1125,1,Other,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,0,41.37549,2.13237
140,2,3,0,1,1125,31,Apartment,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,0,0,0,253,45.53431,-73.57534
